FID,Z,LON,LAT
737,183.53,-83.4259455,39.01406056
738,183.49,-83.42517907,39.0143559
739,183.38,-83.42620025,39.01396562
740,181.97,-83.42647054,39.01386251
741,179.05,-83.42685528,39.01371566
742,171.05,-83.42731437,39.01354105
743,170.57,-83.42791819,39.01331026
744,171.07,-83.42746565,39.01348708
745,183.58,-83.4260359,39.01403616
746,183.53,-83.42595201,39.01406845
747,183.57,-83.42520437,39.01435618
748,180.41,-83.42665216,39.01380395
749,171.29,-83.42734163,39.01354138
750,171.12,-83.42759277,39.01344552
751,170.96,-83.42771896,39.0133973
752,170.94,-83.42772545,39.01339788
753,183.56,-83.42615343,39.01400146
754,183.51,-83.42593093,39.01408699
755,183.58,-83.42567469,39.01418557
756,183.65,-83.42604683,39.01404521
757,181.98,-83.42650306,39.0138712
758,170.59,-83.42795745,39.01331674
759,171.03,-83.42749648,39.01349689
760,183.22,-83.42627497,39.01396568
761,183.75,-83.42539898,39.01430258
762,183.63,-83.42519882,39.01437963
763,183.76,-83.42547072,39.01427622
764,183.5,-83.42579425,39.01415272
765,170.97,-83.42752247,39.01349374
766,171.46,-83.42855036,39.01310114
767,171.53,-83.42837862,39.01316823
768,170.6,-83.4279717,39.01332482
769,170.55,-83.42794959,39.0133333
770,170.78,-83.42781679,39.01338436
771,171.22,-83.42744873,39.01352582
772,167.6,-83.42712229,39.01365172
773,183.93,-83.4255042,39.01427264
774,180.72,-83.42669679,39.01381906
775,181.38,-83.42682606,39.0137697
776,181.23,-83.42683131,39.01376769
777,167.5,-83.42720252,39.01362708
778,171.34,-83.4274191,39.01354418
779,171.13,-83.42764846,39.01345661
780,170.57,-83.42801382,39.01331719
781,171.54,-83.42863019,39.01308181
782,171.06,-83.42823013,39.01323646
783,170.68,-83.42732578,39.01358424
784,167.55,-83.42718456,39.0136388
785,183.38,-83.4262676,39.01398998
786,183.93,-83.42551653,39.0142786
787,183.65,-83.42518791,39.01440508
788,183.76,-83.42526442,39.01437628
789,183.72,-83.42562978,39.01423687
790,183.48,-83.42625085,39.01399979
791,182.73,-83.42641899,39.01393566
792,180.86,-83.42664312,39.01385027
793,168.3,-83.42697204,39.01372575
794,170.6,-83.42792515,39.01336174
795,171.53,-83.42845055,39.01316115
796,171.43,-83.42869268,39.01306871
797,171.41,-83.42871801,39.01305962
798,171.01,-83.42821488,39.01325309
799,167.55,-83.42725753,39.01362152
800,167.7,-83.4271041,39.01368048
801,167.48,-83.42708233,39.01368886
802,183.78,-83.42606655,39.01407814
803,183.68,-83.42599837,39.01410712
804,183.71,-83.42600954,39.01410293
805,167.61,-83.42715971,39.01366536
806,169.46,-83.427312,39.01360705
807,170.57,-83.42794308,39.01336605
808,171.36,-83.42875679,39.01305575
809,171.57,-83.42856336,39.01313024
810,171.52,-83.42851663,39.01314815
811,171.15,-83.42826689,39.01324417
812,181.96,-83.42680761,39.01380414
813,183.68,-83.42617817,39.0140459
814,183.66,-83.42593682,39.01414111
815,170.79,-83.42694643,39.01375701
816,167.6,-83.42713795,39.01368428
817,171.13,-83.42774338,39.01345301
818,170.98,-83.42777656,39.01344034
819,170.59,-83.42799039,39.01336155
820,170.62,-83.42695574,39.01375925
821,183.4,-83.42632216,39.01400164
822,183.62,-83.42625183,39.01402869
823,183.83,-83.4260764,39.01409604
824,183.67,-83.42587966,39.01417167
825,183.64,-83.42582848,39.01419129
826,183.81,-83.42562563,39.01427075
827,170.69,-83.42788795,39.01340856
828,171.52,-83.42854274,39.01315869
829,171.59,-83.4286255,39.01312705
830,167.57,-83.42718659,39.01368137
831,183.81,-83.42527158,39.01441686
832,183.68,-83.4258768,39.01418605
833,183.66,-83.42625448,39.01404197
834,178.44,-83.42687659,39.01380513
835,167.65,-83.42711841,39.01371379
836,167.54,-83.42713494,39.0137075
837,171.09,-83.42777912,39.01346452
838,167.59,-83.42713977,39.01371046
839,167.51,-83.42710694,39.01372304
840,183.7,-83.42582693,39.01421358
841,184.01,-83.42546866,39.01435122
842,183.84,-83.42522007,39.01444721
843,171.25,-83.42831094,39.0132692
844,170.71,-83.42791422,39.01342369
845,169.59,-83.42701145,39.0137707
846,183.85,-83.42603306,39.01414559
847,183.91,-83.42526172,39.01444265
848,183.83,-83.42603635,39.01414715
849,179.73,-83.42685235,39.01383609
850,170.95,-83.42761628,39.01354539
851,170.68,-83.42813211,39.0133486
852,170.6,-83.42807246,39.01337372
853,167.61,-83.42717802,39.01371777
854,181.63,-83.42669673,39.01390159
855,183.89,-83.4257235,39.01427556
856,183.88,-83.42530197,39.01443758
857,183.84,-83.42520474,39.01447519
858,182.11,-83.42658734,39.01394837
859,170.96,-83.42783804,39.01347221
860,170.61,-83.42808941,39.01337643
861,171.22,-83.42832048,39.01328819
862,171.48,-83.42841202,39.01325331
863,170.66,-83.42794781,39.01343335
864,170.73,-83.4279257,39.01344183
865,175.15,-83.42690528,39.01383364
866,183.9,-83.42520866,39.0144852
867,171.21,-83.42755445,39.01359137
868,171.13,-83.42828813,39.01331148
869,171.41,-83.42870128,39.01315466
870,184.04,-83.42560904,39.01434299
871,183.91,-83.42523266,39.01448785
872,183.99,-83.42530951,39.01445896
873,183.87,-83.42609291,39.01416002
874,174.47,-83.42691053,39.01384884
875,171.1,-83.42762906,39.01357486
876,171.62,-83.42856987,39.0132156
877,171.42,-83.42872388,39.0131569
878,183.82,-83.42617413,39.01413716
879,184.04,-83.42559216,39.01436253
880,183.87,-83.42610094,39.01416842
881,183.21,-83.42644521,39.0140371
882,183.08,-83.42647212,39.01402681
883,182.43,-83.42657893,39.01398612
884,170.88,-83.42790179,39.01348242
885,171.93,-83.42695982,39.013848
886,183.97,-83.42572816,39.01432069
887,183.91,-83.42574942,39.01431439
888,182.4,-83.42672775,39.01394094
889,170.56,-83.42813928,39.01340287
890,171.1,-83.42775444,39.01355351
891,184.07,-83.42569265,39.01434611
892,183.92,-83.42606401,39.01420631
893,182.53,-83.42673706,39.01394958
894,178.15,-83.42686292,39.01390191
895,167.59,-83.42716447,39.01378761
896,171.04,-83.42771552,39.01357684
897,170.57,-83.42803664,39.01345429
898,170.6,-83.42813194,39.01341789
899,171.04,-83.42782073,39.01353996
900,171.19,-83.42760609,39.01362246
901,168.75,-83.427395,39.01370397
902,182.59,-83.42671824,39.01396321
903,182.86,-83.42654668,39.01402913
904,183.86,-83.42618888,39.01416677
905,183.95,-83.42526605,39.01452194
906,183.93,-83.42580242,39.01431761
907,182.71,-83.42657955,39.01402088
908,167.51,-83.42727794,39.0137556
909,171.26,-83.4276206,39.01362441
910,171.09,-83.42763177,39.01362021
911,170.95,-83.42770313,39.01359296
912,171.47,-83.42872669,39.01320207
913,171.04,-83.42786,39.0135368
914,171.13,-83.42779936,39.01356014
915,171.3,-83.42758519,39.01364262
916,182.72,-83.42674589,39.01396471
917,183.25,-83.42648326,39.01406577
918,184.08,-83.42530614,39.0145193
919,183.82,-83.42592037,39.0142847
920,183.78,-83.42597121,39.01426527
921,183.79,-83.42632517,39.01413005
922,171.09,-83.42767491,39.01361544
923,170.6,-83.42806204,39.01346755
924,171.45,-83.42877553,39.01319483
925,171.7,-83.42861438,39.01325756
926,168.76,-83.42741756,39.01371855
927,167.44,-83.42720977,39.01379874
928,182.89,-83.42678343,39.01396159
929,183.45,-83.42643452,39.01409589
930,183.82,-83.42597197,39.01427399
931,183.28,-83.42651994,39.01406762
932,182.67,-83.42666437,39.01401254
933,171.67,-83.42865009,39.01325502
934,171.45,-83.42877881,39.01320639
935,171.67,-83.42864739,39.01325696
936,171.29,-83.42760216,39.0136593
937,173.65,-83.42693899,39.01391429
938,183.59,-83.4263753,39.01413045
939,183.85,-83.4262172,39.01419122
940,184.08,-83.42532549,39.01453439
941,184.08,-83.42531329,39.01453915
942,183.9,-83.42605863,39.01425498
943,183.02,-83.42678113,39.01397893
944,170.79,-83.4282679,39.013412
945,171.61,-83.42862127,39.01327688
946,171.4,-83.42883606,39.01319546
947,171.46,-83.42874875,39.01322918
948,171.61,-83.42859499,39.01328833
949,171.33,-83.42842288,39.01335471
950,183.91,-83.42602291,39.0142778
951,184.07,-83.42535302,39.01453571
952,184.08,-83.42533753,39.01454216
953,184.16,-83.42561626,39.01443573
954,183.39,-83.42652287,39.01408927
955,183.11,-83.42657622,39.01406897
956,172.75,-83.42696247,39.01392227
957,168.62,-83.42747022,39.01372854
958,170.72,-83.42755639,39.01369539
959,171.22,-83.42758329,39.0136851
960,171.51,-83.42850026,39.01333454
961,171.38,-83.42885398,39.0131995
962,170.93,-83.42832774,39.01340246
963,170.86,-83.42705192,39.01389356
964,171.02,-83.42703014,39.01390194
965,183.85,-83.42600504,39.01429538
966,184.38,-83.42550281,39.01448863
967,171.18,-83.42770246,39.01365081
968,170.53,-83.42810986,39.01349818
969,170.92,-83.42758063,39.01370191
970,183.04,-83.42671465,39.01403402
971,183.65,-83.42636448,39.0141687
972,183,-83.42669132,39.01404729
973,183.13,-83.42672369,39.01403491
974,171.48,-83.42880015,39.01324297
975,171.03,-83.42788193,39.01359725
976,171.12,-83.4277439,39.0136504
977,178.51,-83.42691977,39.01396686
978,183.49,-83.42682697,39.01400213
979,183.48,-83.42682161,39.01400422
980,183.99,-83.42583239,39.01438681
981,183.76,-83.426317,39.01420176
982,183.15,-83.42673309,39.01404291
983,167.55,-83.42726379,39.01384167
984,171.66,-83.42860459,39.01332912
985,171.59,-83.42859015,39.013336
986,170.56,-83.42809809,39.01352545
987,168.53,-83.42747232,39.01376633
988,167.56,-83.42728596,39.01383815
989,183.83,-83.42627622,39.01422504
990,184.37,-83.42555764,39.01450128
991,184.08,-83.42533139,39.01458878
992,183.79,-83.42625466,39.01423621
993,183.12,-83.42665616,39.01408298
994,183.24,-83.42676354,39.01404201
995,174.07,-83.42696774,39.01396487
996,170.05,-83.42758356,39.01373014
997,170.78,-83.4280351,39.01355775
998,171.58,-83.4287136,39.01329865
999,171.12,-83.42764013,39.01371275
1000,183.84,-83.42617172,39.01427632
1001,184.28,-83.4254339,39.0145607
1002,184.07,-83.42577202,39.01443158
1003,183.93,-83.42591338,39.01437765
1004,183.81,-83.42626438,39.01424367
1005,183.69,-83.42637371,39.01420193
1006,183.57,-83.42653182,39.01414161
1007,183.15,-83.42668173,39.01408443
1008,171.01,-83.4279444,39.01360361
1009,171.01,-83.4279721,39.01359303
1010,170.65,-83.42809521,39.01354605
1011,171.51,-83.42873952,39.01330009
1012,170.56,-83.42816472,39.01352199
1013,170.77,-83.42804731,39.01356705
1014,171.07,-83.42791999,39.01361601
1015,170.12,-83.4275965,39.01374041
1016,183.15,-83.42687949,39.01401491
1017,183.17,-83.42667123,39.01409492
1018,183.92,-83.4259131,39.0143863
1019,184.22,-83.42540152,39.01458291
1020,184.12,-83.42573078,39.01445812
1021,183.71,-83.42637271,39.0142134
1022,172.7,-83.42700305,39.01397404
1023,171.01,-83.42798275,39.01360056
1024,170.64,-83.428247,39.01349982
1025,171.26,-83.42847407,39.01341311
1026,171.4,-83.42891935,39.01324337
1027,171.28,-83.42847926,39.01341273
1028,171.21,-83.42845122,39.01342349
1029,168.91,-83.42751095,39.01378481
1030,184.06,-83.42574071,39.01446503
1031,183.81,-83.4263171,39.01424528
1032,175.75,-83.42696578,39.01399879
1033,174.75,-83.42697605,39.01399497
1034,170.98,-83.42709975,39.01394816
1035,167.54,-83.42732491,39.01386265
1036,167.54,-83.42733585,39.01385855
1037,171,-83.42786686,39.01365964
1038,170.93,-83.42785033,39.01366602
1039,171.2,-83.42771788,39.01371689
1040,167.52,-83.42727664,39.01388663
1041,184.07,-83.42578801,39.01445684
1042,184.27,-83.42566661,39.01450342
1043,184.26,-83.42561486,39.01452324
1044,183.88,-83.42628408,39.01426939
1045,179,-83.42693994,39.01401996
1046,171.01,-83.42783772,39.01367863
1047,171,-83.42787089,39.01366596
1048,171.42,-83.42881117,39.01330851
1049,171.53,-83.42859893,39.01339005
1050,171.47,-83.42857112,39.01340072
1051,171.38,-83.4285147,39.01342235
1052,167.54,-83.42723907,39.01391255
1053,183.74,-83.42638752,39.01423795
1054,183.95,-83.42606163,39.01436303
1055,183.94,-83.42605593,39.01436522
1056,184.36,-83.42554996,39.01456045
1057,183.82,-83.4261292,39.01433991
1058,183.32,-83.42666364,39.01413635
1059,167.49,-83.42730278,39.01389438
1060,168.96,-83.42765846,39.01375885
1061,170.71,-83.42810407,39.01358893
1062,171.13,-83.42842635,39.01346618
1063,171.25,-83.4284781,39.01344645
1064,171.42,-83.42894561,39.0132685
1065,171.55,-83.42877145,39.01333565
1066,171.59,-83.42874136,39.01334727
1067,171.01,-83.42796796,39.01364411
1068,183.86,-83.42622842,39.01431325
1069,172.79,-83.42702327,39.01401164
1070,171.36,-83.42705531,39.01399954
1071,171.4,-83.42895946,39.01327479
1072,170.71,-83.42812485,39.01359544
1073,170.9,-83.42808017,39.01361259
1074,184.14,-83.42574367,39.01450777
1075,184.42,-83.42547819,39.0146096
1076,184.1,-83.42575627,39.01450453
1077,184.09,-83.42576185,39.01450243
1078,174.04,-83.4270077,39.01402909
1079,170.95,-83.42709356,39.01399676
1080,170.63,-83.42817166,39.01358635
1081,171.06,-83.42842052,39.01349153
1082,171.12,-83.42843472,39.01348817
1083,170.95,-83.42709546,39.01400185
1084,183.89,-83.42634787,39.01428743
1085,184.06,-83.4258837,39.01446539
1086,184.17,-83.42538168,39.01465819
1087,184.14,-83.42574514,39.01452008
1088,184.03,-83.425915,39.01445546
1089,183.74,-83.42683067,39.0141071
1090,183.81,-83.42684139,39.014103
1091,172.63,-83.42703454,39.0140306
1092,171.03,-83.42708859,39.01401019
1093,170.87,-83.42712119,39.0139978
1094,171.34,-83.42780474,39.0137377
1095,171.52,-83.42867849,39.01340669
1096,171.24,-83.42848175,39.01348214
1097,170.67,-83.42816737,39.01360266
1098,171.06,-83.42787874,39.01371327
1099,183.68,-83.42682988,39.01411424
1100,183.91,-83.4261449,39.01437671
1101,183.92,-83.42612256,39.01438528
1102,184.44,-83.42554555,39.0146073
1103,184.14,-83.42577368,39.01452057
1104,183.94,-83.42605036,39.01441534
1105,183.93,-83.42607841,39.01440467
1106,183.84,-83.42646431,39.0142578
1107,171.5,-83.42887812,39.01334108
1108,170.61,-83.42825349,39.0135815
1109,170.84,-83.42811339,39.01363514
1110,167.52,-83.42725756,39.01396352
1111,183.87,-83.42639539,39.01429248
1112,184,-83.42629143,39.0143323
1113,184.02,-83.42601796,39.0144371
1114,184.48,-83.42548299,39.01464212
1115,184.2,-83.4257523,39.01454047
1116,183.53,-83.42680536,39.01414015
1117,170.87,-83.42808416,39.01365512
1118,167.48,-83.42728156,39.01396608
1119,169.13,-83.42723231,39.01398477
1120,183.53,-83.42679647,39.01415043
1121,183.95,-83.42612072,39.01440919
1122,184.18,-83.42578478,39.0145379
1123,184.35,-83.4255895,39.0146126
1124,184.37,-83.4254567,39.01466357
1125,184.11,-83.4259449,39.01447862
1126,183.95,-83.42623071,39.01437006
1127,170.97,-83.42799576,39.01370057
1128,171.01,-83.42842942,39.01353576
1129,171.44,-83.42899249,39.01332212
1130,171.6,-83.42868597,39.01343969
1131,171.59,-83.4286748,39.01344397
1132,171.52,-83.42859011,39.01347646
1133,170.71,-83.4281574,39.01364215
1134,183.84,-83.42651359,39.01427038
1135,183.97,-83.42620113,39.01438995
1136,183.97,-83.42609748,39.01443211
1137,183.98,-83.42626484,39.01436853
1138,173.25,-83.42703817,39.01407584
1139,171.22,-83.42787987,39.01375623
1140,170.79,-83.42838479,39.01356453
1141,171.5,-83.42889919,39.01336984
1142,171.47,-83.42888609,39.01337488
1143,170.88,-83.42840117,39.01356067
1144,170.87,-83.42812064,39.01366805
1145,183.72,-83.42657542,39.01425819
1146,183.99,-83.42623832,39.01439017
1147,183.91,-83.42642985,39.01431744
1148,183.44,-83.42679741,39.01417789
1149,168.72,-83.42727913,39.0139965
1150,167.49,-83.42732896,39.01397771
1151,170.71,-83.42835213,39.0135889
1152,171.57,-83.42873056,39.0134466
1153,170.69,-83.42827448,39.01362115
1154,170.89,-83.42809585,39.01368947
1155,171.05,-83.42795701,39.01374264
1156,171.09,-83.42784073,39.01378704
1157,168.31,-83.42766793,39.01385344
1158,183.49,-83.42680392,39.01418244
1159,172.52,-83.42706164,39.01409004
1160,170.7,-83.42834112,39.01360463
1161,183.4,-83.42672589,39.01422406
1162,184.38,-83.42564919,39.01463569
1163,184.27,-83.42571969,39.01461007
1164,184.26,-83.42581386,39.01457433
1165,170.86,-83.42811216,39.01370364
1166,171.47,-83.42888909,39.01340879
1167,171.44,-83.42905179,39.01334747
1168,171.46,-83.42889049,39.01340921
1169,170.89,-83.42802312,39.0137409
1170,171.25,-83.42792258,39.0137793
1171,167.48,-83.42760705,39.01390029
1172,171.07,-83.42710307,39.0140926
1173,184.21,-83.42595212,39.01453118
1174,184.22,-83.42594072,39.01453556
1175,184.44,-83.42555908,39.01468216
1176,184.23,-83.42586007,39.01456805
1177,184.03,-83.426203,39.01443802
1178,183.71,-83.42659212,39.01429055
1179,168.94,-83.42776351,39.01385235
1180,168.22,-83.42725908,39.01404512
1181,183.44,-83.42682847,39.01420814
1182,183.78,-83.42653242,39.01432125
1183,184.26,-83.42592128,39.01455461
1184,184.27,-83.42588092,39.01456996
1185,168.09,-83.42766491,39.01389702
1186,171.48,-83.42902534,39.01338108
1187,171.42,-83.42905682,39.01336961
1188,179.43,-83.42697331,39.01416477
1189,183.95,-83.42636706,39.01439587
1190,184.28,-83.42576355,39.01462628
1191,184.51,-83.42550946,39.01472382
1192,171.02,-83.42850314,39.01359098
1193,171.55,-83.42874677,39.0134986
1194,170.99,-83.42849923,39.01359467
1195,170.88,-83.42845978,39.01360972
1196,170.69,-83.42832983,39.01365937
1197,171.41,-83.4279663,39.01379812
1198,167.55,-83.42745241,39.0139946
1199,183.44,-83.42665244,39.01429839
1200,184.24,-83.42584692,39.01460571
1201,184.52,-83.42552533,39.01472854
1202,184.51,-83.42552979,39.01472728
1203,184.41,-83.42568964,39.01466683
1204,183.49,-83.42666922,39.01429606
1205,168.8,-83.42773617,39.01389364
1206,183.95,-83.42647283,39.01437862
1207,183.96,-83.426462,39.01438272
1208,170.73,-83.4271502,39.01412685
1209,171.22,-83.42802283,39.0137965
1210,171.53,-83.42895325,39.01344439
1211,171.35,-83.4291066,39.01338669
1212,171.5,-83.42901313,39.01342251
1213,170.79,-83.42845125,39.01363702
1214,170.77,-83.4281813,39.01373995
1215,183.51,-83.42667124,39.01431467
1216,183.72,-83.42658506,39.01434754
1217,184.26,-83.42583733,39.01463258
1218,184.47,-83.42556863,39.01473512
1219,184.38,-83.42571162,39.0146816
1220,184.18,-83.42596142,39.01458711
1221,183.92,-83.42639615,39.01442265
1222,182.1,-83.42695732,39.01421051
1223,170.74,-83.42844826,39.01364763
